name,address,phone,timestamp,product1,unit_price1,quantity1,product2,unit_price2,quantity2,product3,unit_price3,quantity3
"Breanna Norris","933 Veronica Trace, Hayesberg, OR 70445","+1-303-149-0630","2022-09-06 23:24:23","Commodore 64",71.48,1,"Dragon 32",52.30,1,"",0.00,0
"Taylor Mccarthy","23497 King Shores Apt. 428, Adkinston, MS 77081","(573)601-5033","2022-05-13 11:21:58","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Natasha Coleman MD","776 Manuel Vista, Robertton, KS 76347","(720)936-6932","2022-10-24 16:51:36","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Howard Hoffman","USS Rogers, FPO AA 84449","(926)183-4224","2022-10-11 23:24:30","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Brandi Parsons","296 Monica Expressway, Port Carlosmouth, TN 64581","(406)128-0611","2022-01-02 02:39:18","Amiga",91.52,1,"",0.00,0,"",0.00,0
"Gregory Duncan","57059 Hannah Port, West Williestad, IA 29162","208-452-9505","2022-05-05 01:22:38","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Ryan Cohen","987 Johnson Knoll Suite 355, Port Leonard, NH 31992","4592658587","2022-10-17 10:34:15","ZX Spectrum",120.78,1,"Amiga",84.24,1,"Apple II",51.73,2
"Leonard Barnes","72985 Edwards Ferry, Friedmanland, ND 06612","+1-301-518-8150","2022-12-11 09:27:36","Apple II",44.13,1,"",0.00,0,"",0.00,0
"Amy Hall","77623 Jennifer Inlet, Angelamouth, OR 74236","813-618-1159","2022-06-06 09:29:30","Commodore 64",71.48,1,"ZX Spectrum",143.11,1,"",0.00,0
"Tracy Castillo","2340 Katherine Meadows Suite 966, Port Katherine, VT 11773","(537)510-6660","2022-07-19 02:15:15","Commodore 64",70.38,1,"Amiga",84.24,1,"Apple II",52.90,1
"Martin Sawyer","Unit 2357 Box 0573, DPO AE 89076","(758)917-2721","2022-09-22 08:49:42","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Johnny Mcdonald","48350 Tony Junctions Suite 670, Contrerasside, MN 83756","724.154.0569","2022-09-02 15:24:25","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Joseph Dillon","473 Samuel Light Apt. 720, Carlamouth, CA 50019","+1-348-571-5400","2022-09-12 22:24:20","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Alexandra Moore","283 Castro Bypass, Nicoleland, PR 89168","001-077-967-3283","2022-04-19 14:45:21","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Richard Trevino","Unit 1994 Box 3127, DPO AE 80508","6303797171","2022-01-14 18:43:09","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Kristen Lucero","448 Franklin Avenue Suite 678, Jamesmouth, CA 06412","3366489815","2022-02-05 10:41:35","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Frank Matthews","8602 Donna Crossing, Hernandezville, NY 79817","+1-597-681-9552","2022-09-30 09:51:23","Commodore 64",84.86,1,"",0.00,0,"",0.00,0
"Justin Hall","3115 Nash Wall Suite 340, Ambermouth, IN 85549","745-550-8905","2022-08-25 11:40:28","ZX Spectrum",103.64,1,"",0.00,0,"",0.00,0
"Maria Palmer","571 Murphy Glen, South Toniside, NY 61817","098.197.1062","2022-01-10 07:24:56","ZX Spectrum",120.78,1,"Amiga",84.24,1,"",0.00,0
"Amber Wright","392 Delgado Spring, North Lisa, OR 74656","001-993-515-1037","2022-05-19 13:32:05","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Karen Bryant","3305 Sandoval Point, Brandiville, KS 57722","+1-858-027-2169","2022-03-09 03:25:19","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Kimberly Mcmahon","80287 Hopkins Alley Suite 785, Yorktown, OR 88042","638-241-1073","2022-07-03 11:42:47","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Dustin Willis","5860 Herring Inlet, Port Julia, AS 02881","(692)230-1824","2022-03-15 19:02:53","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Lori Owen","3234 Hicks Walks, Lake Craigshire, MP 93972","001-220-185-2295","2022-06-17 06:01:33","Commodore 64",71.48,1,"Amiga",72.81,1,"Oric Telestrat",106.57,1
"Amy Smith","92710 Weiss Summit Suite 528, Bowersland, WA 27853","001-366-479-4782","2022-06-07 11:11:26","Apple II",56.71,1,"",0.00,0,"",0.00,0
"Daniel Owens","29779 Ashley Port Suite 059, West Timothyview, NJ 10495","086.465.9104","2022-12-24 00:24:12","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Ryan Perez","7456 Sara Light Suite 132, Sandrafurt, MT 85886","822.726.4898","2022-06-19 15:24:25","Commodore 64",77.83,1,"",0.00,0,"",0.00,0
"Jeremy Horton","315 Daniel Mall, North John, NY 99216","001-517-063-5149","2022-07-03 14:23:25","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Rhonda Dixon","7694 Diaz Green Suite 082, Port Jasonside, NV 35832","001-068-512-0790","2022-08-13 08:05:36","Commodore 64",81.14,1,"",0.00,0,"",0.00,0
"Stacy Fry","0337 Timothy Causeway Suite 215, East Benjaminton, TX 15976","5966790034","2022-08-20 23:36:40","ZX Spectrum",103.30,1,"",0.00,0,"",0.00,0
"John Robinson","9830 Burke Rapids Suite 505, Perkinsport, OH 39959","693.338.4591","2022-11-09 15:41:05","ZX Spectrum",108.00,1,"",0.00,0,"",0.00,0
"Dana Hernandez","5483 Mccarthy Islands, Patrickmouth, PR 98361","(406)741-3518","2022-05-15 19:44:23","Commodore 64",75.70,1,"",0.00,0,"",0.00,0
"Johnny Michael","1644 Stanley Trace, Maryshire, MT 25524","(517)871-2012","2022-04-25 11:25:51","Commodore 64",71.48,2,"Sord M200 Smart Home Computer",83.35,1,"",0.00,0
"Christina Mora","06628 Ross Plains Apt. 850, Michelleshire, NJ 41602","001-669-787-9259","2022-01-24 11:21:03","Commodore 64",75.12,1,"",0.00,0,"",0.00,0
"Jessica Cobb","541 Robinson Corner Suite 791, Alishafort, ID 06367","(642)611-3039","2022-08-15 05:12:07","Commodore 64",83.00,1,"",0.00,0,"",0.00,0
"Kristina Hudson","7329 Charles Inlet Apt. 382, East Catherinebury, FL 35256","1127827106","2022-10-29 21:01:38","Amiga",88.73,1,"",0.00,0,"",0.00,0
"Edgar Johnson","35497 Christopher Fort, Cynthiatown, PR 44032","(325)004-1383","2022-01-03 07:48:37","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Amy Martin","USNV Flores, FPO AE 09351","(087)154-3870","2022-12-01 14:20:53","Amiga",73.67,1,"",0.00,0,"",0.00,0
"Kelly Miranda MD","20003 Eric Lake Suite 996, West Lauratown, MN 28775","(856)182-6552","2022-07-01 18:34:26","Apple II",61.86,1,"ZX Spectrum",120.78,1,"",0.00,0
"Deborah Berg","879 Wright Pike, Stevenport, MD 47681","891.846.4718","2022-05-13 21:00:26","Commodore 64",71.48,2,"",0.00,0,"",0.00,0
"Rebecca Silva","71341 Kari Stream Suite 700, Hallside, UT 13076","(168)207-5558","2022-09-22 11:19:07","Commodore 64",71.48,1,"ZX Spectrum",120.78,1,"",0.00,0
"Jeremy Horton","315 Daniel Mall, North John, NY 99216","001-517-063-5149","2022-03-02 22:12:15","BBC Micro",55.51,1,"",0.00,0,"",0.00,0
"Jessica Lam","17428 Reid Crescent Suite 869, West Gerald, WY 69403","(270)062-4939","2022-10-09 01:02:48","ZX Spectrum",106.02,2,"",0.00,0,"",0.00,0
"Sheila Smith","506 Nichols Green, Santosville, VI 15728","695-317-4942","2022-03-23 00:02:07","ZX Spectrum",106.63,1,"",0.00,0,"",0.00,0
"Matthew Cox","480 Patricia Drive Apt. 645, Jessebury, NE 09809","704.933.0768","2022-02-16 06:50:22","ZX Spectrum",140.20,1,"",0.00,0,"",0.00,0
"Tina Davis","75314 White Summit, Ashleyport, SD 53074","1868657685","2022-01-05 14:18:55","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Regina Robinson","59064 Brock View Apt. 998, New Brianport, NV 30479","+1-396-790-2045","2022-05-31 14:27:46","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Jose Johnson","640 Collins Gardens, Brownmouth, VT 39688","001-829-256-8731","2022-03-30 13:47:12","Amiga",84.24,1,"",0.00,0,"",0.00,0
"John Galloway","735 Crystal Pines, Port Elizabethbury, ND 16546","316.549.5371","2022-08-27 20:36:39","Amiga",100.07,2,"",0.00,0,"",0.00,0
"Jonathan Rhodes MD","952 Emily Parks Suite 077, Lake Brittanyfurt, AZ 16962","+1-300-508-0419","2022-10-20 02:25:20","Commodore 64",71.48,1,"Aamber Pegasus",92.94,1,"",0.00,0
"Ana Wells","USNV Wilson, FPO AA 45082","(364)596-2557","2022-04-01 10:19:03","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Julia Deleon","42861 Rodriguez Spring Suite 322, North Caitlinshire, PW 07707","+1-203-525-2985","2022-06-07 22:31:09","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Michael Ramirez","2490 Mills Circles, Lake Angela, IL 06457","(421)096-3195","2022-06-07 15:12:59","Commodore 64",74.20,1,"",0.00,0,"",0.00,0
"Lynn Harris","31750 Michael Expressway Apt. 276, West Victorstad, IA 08250","+1-021-060-3655","2022-09-11 07:12:32","Amiga",87.15,1,"Apple II",52.96,1,"",0.00,0
"Carrie Eaton","00078 Vang Bridge, Brianchester, SC 75563","001-112-848-9902","2022-03-18 08:25:19","Commodore 64",83.00,1,"",0.00,0,"",0.00,0
"Melissa Schmidt","291 Kathryn Passage Suite 977, Port Brandy, VT 93661","001-876-821-7277","2022-12-20 14:41:15","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Michelle Anderson","08151 Jose Manors, Ericland, NJ 11647","001-264-189-3916","2022-07-06 04:57:27","Amiga",69.84,1,"",0.00,0,"",0.00,0
"Collin Stewart","Unit 2101 Box 5697, DPO AP 91821","001-276-182-1743","2022-11-29 18:56:27","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Robyn Jackson","USNV Greer, FPO AE 25412","912-323-3539","2022-08-23 00:31:02","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Deborah Ingram","080 Russell Neck, Nicholaschester, OH 84263","9660976735","2022-11-17 10:42:34","ZX Spectrum",122.12,1,"",0.00,0,"",0.00,0
"Heather Green","4216 Craig Center, North Brettfort, NH 72872","019-500-5527","2022-05-04 18:57:01","Commodore 64",70.17,1,"",0.00,0,"",0.00,0
"Manuel Martin","0813 Johnson Union, East Rebeccaton, NJ 31127","868.907.6272","2022-01-06 18:55:26","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"James Peck","1455 Roberta Loop Suite 837, Williamshire, KY 19138","3473225627","2022-05-26 21:17:47","Amiga",84.24,1,"Commodore 64",71.48,1,"ZX Spectrum",120.78,1
"Corey Barry","1455 Hardy Lodge, North Edwinland, MH 16045","+1-109-572-6993","2022-06-18 18:27:17","Commodore 64",71.48,1,"Atari 600XL",70.68,1,"Sharp X68000",122.67,1
"Brianna Miller","48467 Acevedo Lodge, North Hollyland, VT 06728","(216)725-4091","2022-08-04 18:15:41","ZX Spectrum",141.87,1,"",0.00,0,"",0.00,0
"Frank Davis","4197 Karen Common, Port Lindaton, VI 60687","651.001.4628","2022-12-28 14:06:01","Enterprise 128",67.42,1,"",0.00,0,"",0.00,0
"Michael White","4786 Stephen Path, South Patricia, MI 07519","415.085.0940","2022-04-01 11:27:50","Commodore 64",71.48,1,"Amiga",84.24,1,"",0.00,0
"Darren Carter","91410 Bean Ridge Apt. 007, Ochoastad, AR 50270","+1-515-888-3471","2022-12-26 04:28:42","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Rachel Schmitt","16391 Alexandra Freeway, Timothyville, MH 56557","(412)880-3677","2022-05-18 02:05:14","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Daniel Foster MD","Unit 5250 Box 4876, DPO AA 92485","(352)111-3539","2022-01-21 23:43:05","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Blake Greene","9140 Chad Manors Suite 272, Grayton, NM 48127","930-720-2353","2022-01-10 06:54:14","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Jaime Mcknight","9430 Michael Spur Apt. 992, North Isaac, OH 82555","385-276-7055","2022-03-07 00:42:24","ZX Spectrum",118.96,1,"Amiga",84.24,1,"",0.00,0
"John Soto","USNV West, FPO AE 60990","504-680-3176","2022-02-11 05:30:32","Amiga",71.85,1,"",0.00,0,"",0.00,0
"Adam Turner","50058 Cox Crescent, New Christopherview, PW 85645","+1-792-201-8147","2022-08-13 05:44:06","Commodore 64",66.13,1,"",0.00,0,"",0.00,0
"Anthony Young","PSC 8985, Box 0130, APO AE 08943","877-831-5210","2022-01-21 06:42:15","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Steven Morris","43268 John Trafficway Apt. 540, South Josephfort, MN 91029","7237157738","2022-06-11 15:08:30","Imagination Machine",86.03,1,"",0.00,0,"",0.00,0
"Michael Porter","014 Chan Lock Suite 166, Bradymouth, GA 28810","(785)040-6669","2022-11-15 01:32:33","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Melissa Mason","162 Kristin Corners Apt. 063, Chelseaborough, NV 58576","001-713-708-1903","2022-02-08 22:43:29","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Joseph Chang","4270 Anna Gardens Suite 954, North William, GA 06514","001-683-984-8323","2022-06-21 21:38:23","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Brenda Palmer","98147 Martin Estates, Robertsmouth, PW 59547","498.999.6737","2022-09-23 22:00:27","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"James Ward","1648 Daniel Trail Suite 776, Port Brandon, NM 12163","9879906214","2022-12-30 01:24:54","Commodore 64",71.48,1,"IBM PS/1",78.79,1,"ZX Spectrum",120.78,1
"Brian Burnett","876 Melissa Curve Suite 307, Dawsonberg, NM 41898","+1-478-483-3303","2022-07-30 23:27:49","ZX Spectrum",120.78,1,"Commodore 64",71.48,1,"Amiga",84.24,1
"Nancy Roberts","72331 Kaitlyn Turnpike Suite 951, South Williamtown, PW 96390","001-549-784-0038","2022-07-16 13:22:23","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Matthew Chapman","25042 Garcia Bridge, Josephland, VT 79243","1218549874","2022-06-22 22:34:25","Commodore 64",78.60,2,"MTX512",67.74,1,"Galeb",122.45,1
"Eric Church","6900 Paul Estate, Lake Codyville, WY 83104","8971322105","2022-07-15 07:36:27","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Andre May","PSC 4526, Box 4229, APO AE 91402","001-948-750-1861","2022-05-15 03:53:06","Apple II",55.08,1,"",0.00,0,"",0.00,0
"Evan Erickson","2427 Black Motorway, East Brian, WV 18017","957-454-8900","2022-02-22 00:51:24","Amiga",91.19,1,"",0.00,0,"",0.00,0
"Adam Moore","567 Mcguire Club Apt. 502, Andreaport, CA 10764","(556)815-0529","2022-07-13 18:25:28","Amiga",84.24,1,"Commodore 64",71.95,1,"",0.00,0
"Rodney Russell","595 Timothy Rue Apt. 481, Grahambury, DC 52567","001-692-457-2624","2022-06-21 10:56:01","Amiga",94.06,1,"",0.00,0,"",0.00,0
"Rebecca Martinez","750 Joseph Walks, Migueltown, MH 54019","866.841.1414","2022-05-25 20:11:09","Timex Computer 2068",69.51,1,"",0.00,0,"",0.00,0
"Dalton Clark","6281 Samantha Wall Apt. 079, South Kylefurt, NH 67089","(826)857-9396","2022-07-27 22:17:53","Apple II",61.57,1,"Amiga",84.24,1,"",0.00,0
"Teresa Brown","Unit 6462 Box 2441, DPO AA 06406","7660595718","2022-05-09 16:13:34","Commodore 64",78.90,1,"",0.00,0,"",0.00,0
"Brenda Juarez","775 Phillips Highway Suite 357, East Claudiamouth, OH 63676","+1-718-289-9773","2022-11-10 16:22:48","Amiga",84.24,2,"",0.00,0,"",0.00,0
"Denise Hansen","05359 Todd Passage, Lake Ginaview, MH 94110","(357)537-9713","2022-03-09 09:00:14","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Austin Robles","7250 Davis Point Suite 946, Julieside, AZ 77121","808-164-9213","2022-12-30 07:20:12","Commodore 64",71.48,2,"",0.00,0,"",0.00,0
"Michael Taylor","6019 Mary Road, Jeremyfort, PA 97469","(771)499-4677","2022-03-16 21:26:18","Amiga",87.89,1,"",0.00,0,"",0.00,0
"David Castro","719 Scott Bridge, Millsville, SD 38927","963-586-9267","2022-08-14 14:13:16","BBC Micro",55.51,1,"",0.00,0,"",0.00,0
"Mary Morgan","230 Leon Inlet, Forbesfort, ID 22646","(947)380-9036","2022-05-24 15:43:31","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Evan Tucker","400 Stephanie Vista, Spencerside, PR 11277","738-039-8803","2022-10-21 14:20:12","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Jessica Webb","0118 Figueroa Bypass Suite 093, Heatherburgh, TX 43805","001-022-578-3332","2022-12-26 04:58:01","ZX Spectrum",120.78,2,"Poly-1",93.21,1,"",0.00,0
"Daniel Kelly","Unit 1598 Box 5943, DPO AP 84078","410-102-8617","2022-03-24 02:18:19","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"John Rogers","44370 Jones Run Suite 519, West Tammyburgh, WV 72169","(010)706-5153","2022-09-13 08:48:09","Commodore 64",75.42,1,"",0.00,0,"",0.00,0
"Matthew Cook","7007 Ronald Hill Suite 864, Emilyhaven, MT 72702","350.006.4746","2022-05-18 11:09:53","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Nicholas White","676 Martin Tunnel Apt. 448, North Marthafort, OR 50815","641-770-8908","2022-08-03 03:21:45","Commodore 64",60.50,1,"",0.00,0,"",0.00,0
"Kim Hayden","122 Regina Path Suite 553, West Christinechester, MS 34264","001-987-099-3094","2022-12-23 19:27:14","Amiga",84.24,1,"Acorn Archimedes",88.85,1,"CCE MC-1000",58.89,1
"John Chen","96277 Ward Trail, South Jessica, AK 23355","001-383-733-5685","2022-06-08 10:16:06","ZX Spectrum",120.78,1,"Commodore 64",71.48,1,"",0.00,0
"Robert Roberts","362 Eric Ford, Rodriguezside, TN 64657","678.051.8707","2022-03-30 10:57:47","Commodore 64",71.48,1,"Pravetz 8D",101.38,1,"Atari 800XL",120.33,1
"Travis Blake","44229 Warren Ridges, Lake Garyland, MT 29197","433.750.4787","2022-06-02 01:39:02","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Melinda Harvey","34337 Christopher Plain, West Elizabeth, MO 46810","001-571-014-2430","2022-04-04 13:12:36","Amiga",84.24,2,"",0.00,0,"",0.00,0
"Raymond Thomas","5281 Medina Bridge, Port Daniellefort, AR 77315","827-931-6923","2022-11-06 22:15:40","Commodore 64",65.97,1,"",0.00,0,"",0.00,0
"Jordan Arnold","2225 Sanchez Landing, Simpsonshire, CA 04267","655.448.4805","2022-03-17 03:35:25","Apple II",52.90,1,"Commodore 64",71.48,1,"",0.00,0
"Nicholas Barnes","749 Robert Trace Apt. 967, East Victoriashire, NY 23116","5316777227","2022-03-07 22:17:31","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"John Beasley","26525 Ellis Mission Apt. 489, Lake Gracefurt, AZ 16606","716-572-0975","2022-03-13 21:56:39","Apple II",52.90,1,"Commodore 64",71.48,1,"",0.00,0
"Mr. Thomas Choi","245 Anthony Road Suite 399, West Timothyhaven, GU 91513","+1-100-012-5021","2022-01-28 19:06:08","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Eric Johnson","69441 Joshua Shoals, Port Richard, KS 26935","349.923.9830","2022-01-08 03:55:24","Commodore 64",71.48,1,"Amiga",83.28,1,"",0.00,0
"Holly Morgan","5840 West Route Suite 864, Chadburgh, MH 94219","455.270.8582","2022-05-23 19:33:52","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Amber Brooks","48116 Heather Lights, Turnerville, FM 59254","+1-372-512-7045","2022-10-05 22:38:37","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Nancy Roberts","72331 Kaitlyn Turnpike Suite 951, South Williamtown, PW 96390","001-549-784-0038","2022-11-23 04:35:09","6128 Plus",68.59,1,"",0.00,0,"",0.00,0
"Briana Shelton","Unit 7948 Box 3668, DPO AP 21389","(774)106-7415","2022-10-19 14:56:07","Commodore 64",85.65,1,"",0.00,0,"",0.00,0
"Adam Fowler","15117 Roberta Skyway, South Mallory, MP 04217","4492411770","2022-07-09 01:07:33","Amiga",81.66,1,"",0.00,0,"",0.00,0
"Anna Gomez","1371 Chen Prairie Suite 146, West Kevin, HI 13909","271.376.5650","2022-05-12 09:48:39","Commodore 64",72.76,1,"ZX80",120.84,1,"",0.00,0
"Melinda Bradley","795 Jackson Mission Apt. 483, Victoriashire, MA 20843","001-870-217-7531","2022-07-27 22:38:39","Commodore 16",114.10,2,"Commodore 64",71.48,1,"",0.00,0
"Kevin Thomas","615 Cole Fort, Walkerfurt, DE 76281","+1-786-920-6516","2022-09-21 20:40:57","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Madeline Silva","299 Rodriguez Lake Apt. 774, Veleztown, MP 59395","(045)316-5589","2022-04-02 08:14:39","Amiga",96.69,1,"",0.00,0,"",0.00,0
"Jerry Campbell","1464 Sawyer Falls Suite 456, North Brittany, IA 65681","+1-799-765-7920","2022-04-11 15:21:17","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Heidi Moody","525 Phillips Parkways Apt. 236, Davisport, SD 65083","724.939.1364","2022-04-28 18:56:03","ZX Spectrum",120.78,1,"Amiga",84.24,1,"",0.00,0
"Amy Summers","862 Myers Lane Suite 211, Mitchellstad, ND 43591","(514)155-3562","2022-11-11 11:56:02","Commodore 64",71.44,1,"",0.00,0,"",0.00,0
"David Chapman","Unit 0154 Box 6860, DPO AE 82966","+1-005-501-6492","2022-09-03 16:54:48","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Brandy Brown","555 Kathy Crescent, Kimville, WV 80856","875-834-0971","2022-11-21 12:20:57","Orao",81.55,1,"Amiga",84.24,1,"",0.00,0
"Amber Jones","08941 Robert Springs, East Lisa, MN 39493","569.338.1979","2022-11-27 20:35:33","BBC Micro",55.51,1,"",0.00,0,"",0.00,0
"Jeanette Johnson","1796 Michael Orchard Suite 584, Juliebury, MA 54935","(390)062-9194","2022-04-04 05:30:33","ZX Spectrum",113.96,1,"",0.00,0,"",0.00,0
"Oscar Martin","5375 Lisa Plain, North Kristin, IA 64041","001-718-223-3886","2022-11-17 10:55:32","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Melissa Baker","61649 Fox Stream Suite 259, Port Carol, VA 38752","383-226-7719","2022-05-31 14:07:12","Amiga",72.16,1,"",0.00,0,"",0.00,0
"Misty Lee","7858 Crawford Neck Suite 686, East Isaac, AR 74348","(652)251-3679","2022-03-13 07:54:43","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Yvette Gregory","236 Karen Route Apt. 836, Sherylmouth, MO 92295","849.299.0537","2022-07-30 11:56:42","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Eric Collins","Unit 7394 Box 9251, DPO AE 09303","2291382210","2022-04-24 21:45:34","Commodore 64",64.38,1,"",0.00,0,"",0.00,0
"Steven Turner","28116 Reilly Crest Apt. 173, Port Luisfurt, NC 11158","+1-869-221-6430","2022-04-16 08:12:40","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Jeffrey Johnson","945 Michelle Forges Apt. 185, North Ernest, UT 91829","758.599.9107","2022-03-28 23:07:24","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Alexander Clarke","615 Burgess Plain Suite 075, Mendozaland, OH 64050","9507464910","2022-11-21 02:15:59","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Regina Jones","218 Noah Groves, Veronicabury, DE 95997","001-449-994-4713","2022-07-13 18:11:30","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Andrew Williams","263 Ray Creek, Huntland, WI 43448","(854)079-5913","2022-04-25 19:30:33","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Aaron Garcia","4777 Chen Motorway Suite 852, East Carolineshire, SD 93768","+1-580-167-5126","2022-04-16 07:23:38","Amiga",88.82,1,"Ivel Ultra",79.79,1,"",0.00,0
"Matthew Osborne","PSC 7038, Box 7439, APO AA 67656","743.604.4518","2022-04-06 00:47:45","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Tonya Austin","407 Cox Court, Jamesside, AK 32614","0417618383","2022-06-09 09:28:06","Apple II",52.99,2,"",0.00,0,"",0.00,0
"Johnny Werner","337 Wilson Shore Suite 008, Port Selenafurt, NJ 08282","193.204.5129","2022-11-25 12:55:37","ZX80",131.75,1,"Commodore 64",81.55,1,"",0.00,0
"Jennifer Willis","9854 Erin Ports, Lake Matthewtown, WI 37981","076.809.9750","2022-07-12 01:55:53","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Brenda Acevedo","3353 Edwards Dale, North Juliechester, MI 14502","001-723-701-9346","2022-08-10 19:27:04","ZX Spectrum",104.56,1,"",0.00,0,"",0.00,0
